claim_id,customer_age,policy_tenure_years,claim_amount,claim_duration_days,claim_type,anomaly
18067,20,5.1,25491.03,19,Health,0
18068,44,7.4,43677.58,14,Vehicle,0
18069,71,1.6,85198.6,39,Health,0
18070,34,8.4,42783.8,58,Property,0
18071,33,5.0,64219.7,12,Health,0
18072,23,14.9,40604.23,33,Health,0
18073,68,9.6,162883.45,48,Health,0
18074,24,4.0,84084.99,45,Health,0
18075,67,2.0,20604.52,7,Vehicle,0
18076,31,1.1,652808.0250969256,105,Vehicle,1
18077,55,1.8,27866.61,28,Vehicle,0
18078,57,10.4,85450.44,23,Health,0
18079,32,12.9,67558.25,22,Property,0
18080,64,2.8,40105.84,5,Health,0
18081,64,6.3,171257.7,5,Health,0
18082,65,5.6,84567.4,46,Property,0
18083,50,9.8,126558.78,46,Health,0
18084,60,3.1,108156.37,43,Health,0
18085,44,14.3,71189.81,44,Vehicle,0
18086,46,11.1,38010.22,5,Health,0
18087,74,14.3,54956.66,41,Property,0
18088,54,4.5,18117.49,46,Vehicle,0
18089,22,9.0,83865.78,42,Vehicle,0
18090,46,11.1,58667.8,40,Vehicle,0
18091,49,10.8,23668.07,26,Vehicle,0
18092,77,0.8,209807.92,31,Health,0
18093,70,15.0,131133.17,11,Health,0
18094,23,14.0,77160.88,59,Vehicle,0
18095,19,2.2,115859.85,7,Vehicle,0
18096,23,8.4,7937.15,26,Vehicle,0
18097,63,5.1,29570.12,3,Health,0
18098,60,13.2,154102.45,2,Property,0
18099,21,10.6,108268.83,30,Health,0
18100,73,3.7,120525.1,22,Health,0
18101,46,1.0,112267.28,51,Vehicle,0
18102,76,4.7,42963.63,39,Vehicle,0
18103,42,1.1,97535.11,31,Health,0
18104,26,2.5,34760.99,34,Health,0
18105,73,9.7,113289.64,27,Health,0
18106,20,11.3,57343.75,45,Vehicle,0
18107,43,7.3,95887.83,59,Health,0
18108,65,9.2,132432.9,49,Property,0
18109,60,2.8,22890.06,5,Health,0
18110,44,5.1,43018.05,18,Vehicle,0
18111,53,10.8,43934.26,49,Health,0
18112,49,5.8,82992.36,36,Vehicle,0
18113,18,5.6,126738.7,54,Vehicle,0
18114,74,3.3,21191.81,48,Health,0
18115,70,9.1,180721.48,22,Health,0
18116,71,12.2,91497.43,41,Vehicle,0
18117,33,7.3,29456.08,54,Vehicle,0
18118,68,2.2,48426.59,29,Vehicle,0
18119,65,12.7,45425.05,22,Vehicle,0
18120,28,1.5,41510.51,40,Health,0
18121,43,7.3,75783.33,35,Health,0
18122,57,4.3,33227.91,2,Property,0
18123,72,14.1,45700.12,52,Vehicle,0
18124,18,11.2,88294.49,30,Health,0
18125,43,8.7,54538.59,14,Health,0
18126,45,10.2,60361.25,14,Property,0
18127,70,8.2,28998.58,1,Vehicle,0
18128,75,2.6,95154.47,13,Health,0
18129,26,10.8,342682.40002294246,228,Health,1
18130,77,7.6,109676.83,32,Health,0
18131,76,9.7,31254.99,55,Vehicle,0
18132,61,1.2,168673.75795989114,318,Property,1
18133,39,2.6,48207.59,13,Health,0
18134,25,9.0,74168.05,5,Health,0
18135,75,7.2,64959.45,37,Health,0
18136,66,3.8,211888.63,17,Vehicle,0
18137,59,4.0,36047.93,33,Property,0
18138,44,9.7,81629.69,7,Health,0
18139,56,1.4,53455.63,31,Health,0
18140,36,6.8,29448.93,33,Health,0
18141,42,8.1,27262.4,46,Vehicle,0
18142,55,5.0,34059.1,41,Health,0
18143,38,12.4,41956.32,45,Health,0
18144,41,1.3,158601.43,14,Health,0
18145,41,13.1,95959.71,17,Health,0
18146,77,11.0,69783.98,45,Property,0
18147,77,7.0,59749.05,37,Health,0
18148,36,13.9,21024.82,56,Vehicle,0
18149,67,10.7,54235.28,24,Property,0
18150,64,14.0,60374.74,11,Vehicle,0
18151,19,7.4,59492.88,33,Health,0
18152,31,7.1,49987.73,37,Property,0
18153,70,8.2,107005.55,36,Vehicle,0
18154,49,1.4,158496.14,9,Vehicle,0
18155,59,13.7,22981.37,29,Health,0
18156,49,10.2,126042.86,51,Health,0
18157,45,9.5,24012.16,47,Vehicle,0
18158,65,13.9,84996.31,43,Vehicle,0
18159,56,14.9,24112.08,32,Health,0
18160,57,2.9,29638.78,21,Health,0
18161,59,11.4,9013.48,58,Health,0
18162,64,8.9,17958.79,50,Vehicle,0
18163,57,7.2,177960.97,50,Property,0
18164,30,14.7,34079.5,33,Property,0
18165,29,12.8,51044.05,4,Vehicle,0
18166,25,10.6,46045.43,31,Vehicle,0
18167,32,6.0,104160.01,58,Health,0
18168,43,10.2,74130.04,3,Vehicle,0
18169,29,8.2,235181.2,1,Vehicle,0
18170,60,4.1,88340.55,41,Property,0
18171,68,7.0,111432.33565565842,264,Health,1
18172,63,3.6,13717.63,14,Vehicle,0
18173,44,7.8,12683.45,3,Vehicle,0
18174,35,10.9,126418.15,14,Vehicle,0
18175,62,1.0,85164.49,37,Vehicle,0
18176,53,11.6,109311.65,25,Health,0
18177,66,0.8,60749.26,1,Property,0
18178,68,8.0,63387.53,42,Health,0
18179,44,8.8,86806.04,15,Vehicle,0
18180,26,11.5,103281.09,54,Health,0
18181,72,11.5,100406.0,30,Health,0
18182,56,6.6,68382.75,2,Vehicle,0
18183,18,1.5,35801.03,4,Property,0
18184,24,10.6,114997.59,1,Vehicle,0
18185,43,7.9,56540.34,40,Health,0
18186,24,5.3,93669.16,10,Vehicle,0
18187,69,3.9,43936.34,30,Health,0
18188,24,2.2,87452.81,8,Health,0
18189,25,4.8,43512.53,5,Health,0
18190,33,7.1,94846.28,48,Health,0
18191,20,7.4,241442.993381287,60,Health,1
18192,62,8.9,78999.29,43,Property,0
18193,27,5.8,34187.41,43,Health,0
18194,67,13.8,120578.46734280292,174,Vehicle,1
18195,24,7.7,79354.99,5,Health,0
18196,38,6.6,115968.97,5,Vehicle,0
18197,70,1.2,98762.59,35,Health,0
18198,79,9.2,68693.52,49,Health,0
18199,54,9.2,148984.69990851352,168,Health,1
18200,48,9.0,48647.31,28,Vehicle,0
18201,40,13.4,79276.09,6,Health,0
18202,74,11.6,30360.88,12,Health,0
18203,44,13.1,159520.15,51,Vehicle,0
18204,73,1.4,45142.23,56,Vehicle,0
18205,39,5.1,90216.98,33,Vehicle,0
18206,56,5.1,83940.52,35,Health,0
18207,74,10.0,78460.4,54,Vehicle,0
18208,79,7.0,100334.27,52,Vehicle,0
18209,44,11.8,28572.54,23,Health,0
18210,71,6.1,48306.76,8,Vehicle,0
18211,66,3.7,114793.9,21,Property,0
18212,21,4.7,114298.6,39,Property,0
18213,41,3.1,67230.99,25,Vehicle,0
18214,40,3.4,105068.44,59,Health,0
18215,65,3.6,62434.66,17,Vehicle,0
18216,36,0.7,45765.65,48,Health,0
18217,59,10.9,41697.05,54,Health,0
18218,20,6.3,58233.85,48,Vehicle,0
18219,44,0.8,44070.4,24,Health,0
18220,20,5.9,23596.49,7,Property,0
18221,45,13.6,56486.51,2,Health,0
18222,34,7.9,67473.1,59,Vehicle,0
18223,48,14.8,50325.99,48,Vehicle,0
18224,27,8.3,6043.33,27,Health,0
18225,66,14.5,153081.76,18,Health,0
18226,39,3.4,70354.77,59,Vehicle,0
18227,47,4.7,87499.86,6,Health,0
18228,79,10.6,58920.02,34,Vehicle,0
18229,66,14.8,72380.19,37,Vehicle,0
18230,38,12.5,57163.78,44,Health,0
18231,53,8.5,48092.29,1,Vehicle,0
18232,70,1.7,177364.97,49,Property,0
18233,40,5.8,131528.73,20,Vehicle,0
18234,55,1.8,50545.59,32,Property,0
18235,29,5.0,84755.43,26,Vehicle,0
18236,42,4.3,101851.07,29,Vehicle,0
18237,71,6.1,29058.4,25,Health,0
18238,74,12.6,196351.17,26,Property,0
18239,37,2.7,127397.96273158088,168,Health,1
18240,66,4.9,155485.03,20,Property,0
18241,66,4.3,63169.02,16,Health,0
18242,59,4.8,41145.21,9,Vehicle,0
18243,24,5.7,96481.1,32,Vehicle,0
18244,46,4.0,86351.72,33,Health,0
18245,65,14.2,109788.42,19,Vehicle,0
18246,46,6.6,132573.27,1,Health,0
18247,30,2.2,50871.53,26,Health,0
18248,20,7.3,73821.72,7,Health,0
18249,19,3.2,130704.28,51,Vehicle,0
18250,33,3.6,84683.77,58,Health,0
18251,47,4.6,11063.64,7,Health,0
18252,55,2.3,90500.6,8,Health,0
18253,23,11.0,124418.67,40,Vehicle,0
18254,62,12.0,100392.76,28,Property,0
18255,24,6.2,53383.16,45,Health,0
18256,22,10.5,44421.58,54,Vehicle,0
18257,73,6.1,194230.99,36,Health,0
18258,24,2.9,60507.74,24,Health,0
18259,51,6.3,33316.07,51,Health,0
18260,49,8.6,173546.04,9,Health,0
18261,66,1.1,71035.09,17,Vehicle,0
18262,30,10.0,49003.77,30,Health,0
18263,47,11.3,14737.66,42,Vehicle,0
18264,42,13.0,179997.07,31,Health,0
18265,38,2.0,74486.21,24,Health,0
18266,77,0.5,59202.27,41,Health,0
18267,76,1.6,80450.96,44,Health,0
18268,38,13.9,94540.45,7,Health,0
18269,45,11.6,69033.1,35,Health,0
18270,65,12.6,64933.33,18,Vehicle,0
18271,75,8.0,113625.35,47,Vehicle,0
18272,37,8.1,65322.24,24,Health,0
18273,51,4.8,104050.47,7,Health,0
18274,22,12.7,209770.49,29,Vehicle,0
18275,35,12.5,177431.24,9,Vehicle,0
18276,77,6.2,78248.45,45,Health,0
18277,56,5.3,27594.12,40,Property,0
18278,60,11.2,40902.35,47,Property,0
18279,74,0.9,104164.27,21,Property,0
18280,74,13.0,16046.87,53,Health,0
18281,28,7.0,11821.67,57,Vehicle,0
18282,71,6.9,88510.62,5,Vehicle,0
18283,34,10.2,136564.29,25,Vehicle,0
18284,65,9.9,13817.42,9,Property,0
18285,62,4.4,45700.07,11,Vehicle,0
18286,39,14.2,113100.88,26,Health,0
18287,54,14.8,24561.18,54,Health,0
18288,37,8.1,56962.38,36,Health,0
18289,65,8.6,138294.94,26,Vehicle,0
18290,77,8.5,47122.32,58,Health,0
18291,71,7.5,89749.47,25,Health,0
18292,71,14.2,243096.99,35,Property,0
18293,65,4.0,84387.16,4,Property,0
18294,65,2.1,124539.92950214903,171,Vehicle,1
18295,63,14.0,119927.85,55,Property,0
18296,23,3.6,12567.66,25,Health,0
18297,51,11.4,27221.23,37,Health,0
18298,31,3.5,103829.57,5,Health,0
18299,65,14.4,18166.56,42,Health,0
18300,40,12.0,55511.25,5,Vehicle,0
18301,79,13.8,35609.75,44,Vehicle,0
18302,37,14.3,37649.95,4,Health,0
18303,30,1.7,38802.07,57,Health,0
18304,64,6.8,19696.34,37,Health,0
18305,61,9.9,115873.64,48,Health,0
18306,58,12.1,94660.81,47,Vehicle,0
18307,49,4.0,31304.27,49,Health,0
18308,43,13.8,55999.85,6,Vehicle,0
18309,67,3.7,128083.08,15,Health,0
18310,70,13.1,157247.31,40,Vehicle,0
18311,31,7.9,29647.137594663076,16,Health,1
18312,69,8.0,95694.41,37,Health,0
18313,74,5.9,15267.85,3,Health,0
18314,53,2.0,35696.85,43,Vehicle,0
18315,25,5.5,40832.75,58,Health,0
18316,57,6.7,83195.96,29,Health,0
18317,39,7.4,65856.74,57,Health,0
18318,39,11.2,18480.44,19,Health,0
18319,33,5.6,76554.77,59,Health,0
18320,44,6.4,73121.32,49,Health,0
18321,73,13.6,104884.96,53,Health,0
18322,77,11.4,85678.93,34,Vehicle,0
18323,78,0.8,68733.85,13,Vehicle,0
18324,77,12.3,46000.99,46,Health,0
18325,27,14.9,47765.53,43,Vehicle,0
18326,42,14.1,118677.99,11,Health,0
18327,48,12.6,55290.48,45,Property,0
18328,38,9.6,47086.24,43,Health,0
18329,44,4.5,91535.01,28,Health,0
18330,34,10.0,17565.29,11,Vehicle,0
18331,50,10.6,22716.5,2,Health,0
18332,48,4.6,41925.64,7,Vehicle,0
18333,67,4.2,143765.62532334853,204,Vehicle,1
18334,59,6.3,47417.73,7,Vehicle,0
18335,43,9.8,86110.83791025386,129,Property,1
18336,38,4.7,37463.3,48,Health,0
18337,53,8.6,60806.63,9,Health,0
18338,18,13.5,38284.1,6,Vehicle,0
18339,21,4.8,21946.63,56,Property,0
18340,21,14.5,47096.79,6,Health,0
18341,43,7.4,41961.18,18,Vehicle,0
18342,21,2.0,8365.08,21,Health,0
18343,66,1.3,23543.25,36,Vehicle,0
18344,26,5.4,52606.48,56,Property,0
18345,47,4.3,99033.3,34,Property,0
18346,68,12.7,54643.8,8,Vehicle,0
18347,62,11.2,82627.39,15,Vehicle,0
18348,21,13.3,70227.76,56,Vehicle,0
18349,22,9.0,106466.67,20,Health,0
18350,78,6.8,73574.86,5,Health,0
18351,62,4.4,42772.8,21,Vehicle,0
18352,40,9.0,39872.7,17,Health,0
18353,33,9.5,13584.63,30,Vehicle,0
18354,39,6.2,22704.84,34,Vehicle,0
18355,54,14.1,68796.51,4,Vehicle,0
18356,25,9.8,9678.49,44,Vehicle,0
18357,65,12.6,36377.28,5,Vehicle,0
18358,79,9.5,56764.09,38,Health,0
18359,50,5.1,96906.61,10,Vehicle,0
18360,72,11.2,39542.99,11,Vehicle,0
18361,77,3.8,99628.31,36,Health,0
18362,55,9.2,123499.68,18,Vehicle,0
18363,60,6.3,52798.97,35,Property,0
18364,33,2.7,48305.9,16,Health,0
18365,22,6.5,119856.86,24,Health,0
18366,33,5.0,93316.99,8,Health,0
18367,24,2.1,64496.51,50,Health,0
18368,68,12.4,22464.16,7,Health,0
18369,18,7.7,77462.16,9,Health,0
18370,26,5.5,62218.09,22,Property,0
18371,35,7.8,74845.67,15,Vehicle,0
18372,62,11.4,53483.61,50,Property,0
18373,75,0.8,71697.03,17,Property,0
18374,64,8.4,82696.84,14,Property,0
18375,20,7.4,148183.38,29,Health,0
18376,41,13.4,65767.12,45,Property,0
18377,45,8.6,42817.59,12,Health,0
18378,27,2.5,132301.89907961982,16,Health,1
18379,26,6.1,49546.02,22,Health,0
18380,30,9.5,32952.17,27,Vehicle,0
18381,65,1.2,128358.12,50,Health,0
18382,52,13.3,71023.95,36,Health,0
18383,71,1.5,47081.1,55,Vehicle,0
18384,40,0.9,103468.63,6,Health,0
18385,64,0.5,45925.63,30,Vehicle,0
18386,34,10.4,94175.65,22,Vehicle,0
18387,63,7.1,101643.53,54,Vehicle,0
18388,24,2.0,11519.87,7,Health,0
18389,69,12.9,237043.12081890332,354,Health,1
18390,33,3.4,21281.18,11,Property,0
18391,70,5.2,153422.69,23,Health,0
18392,57,3.1,59294.22,44,Health,0
18393,53,13.9,8255.01,6,Vehicle,0
18394,37,11.5,96273.08,49,Vehicle,0
18395,41,11.0,26503.41,48,Health,0
18396,64,1.1,24239.25,27,Health,0
18397,22,8.1,246768.0,7,Health,0
18398,62,8.8,14947.41,2,Vehicle,0
18399,23,6.0,103339.22,21,Health,0
18400,45,5.2,135971.6,34,Property,0
18401,76,12.9,70639.02,35,Property,0
18402,79,0.8,233873.02,41,Health,0
18403,22,9.6,41443.13,32,Vehicle,0
18404,66,6.2,170025.93,36,Health,0
18405,56,10.2,44138.98,33,Property,0
18406,55,3.4,52312.2,26,Health,0
18407,19,4.0,98728.39,10,Property,0
18408,60,9.0,50877.27,7,Property,0
18409,56,14.7,69921.64,6,Vehicle,0
18410,71,14.6,21208.29,19,Property,0
18411,38,4.1,244902.7,35,Property,0
18412,57,2.0,45067.33,12,Vehicle,0
18413,54,9.1,125692.81,5,Health,0
18414,76,6.6,197644.7,32,Vehicle,0
18415,35,11.5,46782.28,30,Vehicle,0
18416,71,8.2,111593.0,44,Property,0
18417,65,7.9,43143.41,51,Health,0
18418,63,9.9,85282.4,14,Property,0
18419,29,2.3,55382.07,24,Health,0
18420,34,10.3,51713.46,25,Vehicle,0
18421,54,7.6,146462.28,46,Vehicle,0
18422,63,12.4,75036.8,11,Health,0
18423,55,2.5,20395.64,29,Vehicle,0
18424,32,4.9,79492.66,4,Health,0
18425,24,14.3,31773.75,35,Health,0
18426,31,8.5,108190.97,56,Health,0
18427,67,14.0,51001.84,50,Vehicle,0
18428,18,10.5,27584.95,15,Property,0
18429,55,13.9,57138.0,14,Health,0
18430,20,5.1,100022.79,5,Vehicle,0
18431,54,1.8,104224.43,9,Vehicle,0
18432,61,12.1,25946.06,49,Health,0
18433,48,12.2,64322.48,41,Health,0
18434,60,9.5,56284.03,18,Health,0
18435,30,8.9,13090.71,33,Vehicle,0
18436,65,13.8,54071.57,26,Vehicle,0
18437,35,3.1,20717.97,28,Vehicle,0
18438,34,9.4,57380.73,34,Property,0
18439,34,1.2,43711.29,6,Health,0
18440,78,2.5,84903.4,59,Property,0
18441,28,6.8,95767.92,19,Health,0
18442,37,12.4,73950.19,40,Health,0
18443,27,11.1,79718.13,59,Health,0
18444,46,14.6,76694.8,27,Health,0
18445,65,1.2,41043.75,5,Health,0
18446,51,6.0,17347.54,29,Property,0
18447,34,2.8,98387.32,28,Vehicle,0
18448,71,1.0,130014.87,44,Health,0
18449,79,4.3,88012.69,21,Vehicle,0
18450,69,4.0,22148.4,19,Health,0
18451,59,6.6,123280.26,3,Health,0
18452,30,2.5,45131.77,6,Vehicle,0
18453,61,7.6,133236.68,32,Property,0
18454,64,13.8,76245.26,49,Vehicle,0
18455,56,11.3,34850.41,45,Health,0
18456,44,12.7,97477.01,25,Vehicle,0
18457,71,12.2,86974.36,54,Health,0
18458,70,6.1,61115.54,25,Health,0
18459,43,10.8,168809.62185667598,124,Health,1
18460,45,11.4,110061.57,57,Health,0
18461,30,3.5,15766.81,3,Health,0
18462,29,13.0,26436.98,42,Health,0
18463,61,7.1,115888.07,57,Health,0
18464,45,0.7,68828.37,6,Vehicle,0
18465,19,9.8,143649.29,43,Health,0
18466,54,10.3,48160.72,40,Property,0
18467,74,8.5,80774.5,41,Health,0
18468,74,3.6,27605.36,52,Health,0
18469,51,7.5,101863.65,50,Health,0
18470,40,6.3,38596.17,16,Property,0
18471,75,14.6,17475.85,40,Vehicle,0
18472,79,12.5,77367.97,13,Vehicle,0
18473,69,11.5,104611.67,58,Health,0
18474,62,3.1,39039.4,12,Property,0
18475,46,5.3,14155.22,49,Health,0
18476,52,6.0,59153.21,23,Property,0
18477,28,7.6,112669.68,18,Health,0
18478,65,0.9,100685.38,36,Health,0
18479,50,9.1,27170.59,56,Vehicle,0
18480,68,5.7,17039.52,44,Health,0
18481,28,8.6,127941.14,36,Property,0
18482,26,0.6,61555.82,11,Vehicle,0
18483,31,5.2,61310.43,25,Vehicle,0
18484,26,11.6,31561.43,48,Health,0
18485,56,7.8,36089.21,20,Vehicle,0
18486,65,11.9,29341.45,41,Property,0
18487,20,10.6,68923.73,14,Vehicle,0
18488,46,12.9,68879.38,29,Property,0
18489,36,0.6,191814.78,52,Vehicle,0
18490,53,4.3,39971.16,10,Vehicle,0
18491,49,8.5,22202.77,45,Health,0
18492,24,14.1,51993.29,9,Property,0
18493,72,10.4,50899.87,36,Health,0
18494,45,7.1,186391.95,58,Vehicle,0
18495,61,2.4,142491.44,13,Health,0
18496,79,7.7,29447.17,10,Health,0
18497,35,6.9,113488.54,44,Health,0
18498,77,11.8,72538.84,26,Vehicle,0
18499,22,6.5,46526.27,56,Vehicle,0
18500,40,5.1,26028.05,43,Vehicle,0
18501,72,1.8,9949.25,31,Property,0
18502,39,1.2,42528.47,46,Health,0
18503,43,6.9,32964.23,51,Vehicle,0
18504,59,5.5,69025.8,9,Health,0
18505,29,8.6,30307.65,1,Health,0
18506,57,10.8,197706.39,10,Health,0
18507,36,1.1,48916.75,49,Health,0
18508,64,7.7,85972.77,1,Vehicle,0
18509,18,13.0,54966.61,38,Health,0
18510,20,7.1,70786.81,40,Vehicle,0
18511,44,8.1,23540.03,53,Vehicle,0
18512,35,7.6,121457.91,7,Health,0
18513,67,6.2,31825.02,54,Health,0
18514,47,2.1,156966.23,1,Health,0
18515,79,2.3,49813.67,19,Health,0
18516,19,3.1,11369.39,16,Vehicle,0
18517,22,12.0,66677.92,48,Property,0
18518,46,4.5,80016.72,14,Health,0
18519,50,14.2,92542.77,32,Vehicle,0
18520,59,12.2,85181.38,28,Health,0
18521,37,10.4,69879.57,8,Vehicle,0
18522,47,10.9,49455.21,51,Health,0
18523,59,1.2,109195.22,59,Vehicle,0
18524,22,8.7,64231.56,53,Health,0
18525,67,14.1,43198.13,33,Health,0
18526,38,1.1,24108.87,49,Health,0
18527,75,4.7,76017.92,9,Vehicle,0
18528,32,1.2,25039.0,46,Property,0
18529,37,8.8,118969.1,3,Health,0
18530,25,2.2,101112.86,40,Health,0
18531,66,7.4,63071.22,30,Health,0
18532,48,10.9,133531.19,9,Health,0
18533,29,2.9,155132.84,23,Property,0
18534,38,11.5,133941.29,11,Vehicle,0
18535,47,1.4,85516.83900382638,105,Health,1
18536,79,2.7,78329.67,22,Health,0
18537,44,4.6,55732.37,13,Vehicle,0
18538,61,12.0,71123.21,11,Health,0
18539,43,12.8,71427.36,23,Property,0
18540,50,3.7,14956.8,14,Vehicle,0
18541,43,1.9,33438.26,25,Health,0
18542,43,12.8,121187.94,13,Health,0
18543,53,9.9,163053.22,20,Vehicle,0
18544,57,2.8,32923.65,4,Health,0
18545,18,8.6,49050.29,3,Vehicle,0
18546,76,13.1,38677.07,9,Vehicle,0
18547,32,1.5,106008.96375217012,162,Health,1
18548,67,1.7,55400.64,13,Health,0
18549,18,4.5,98705.34,25,Health,0
18550,28,10.0,42958.62,4,Vehicle,0
18551,72,3.1,20577.81,51,Health,0
18552,19,12.3,70651.06,37,Property,0
18553,18,11.4,81625.58,48,Health,0
18554,48,8.6,46534.49,57,Vehicle,0
18555,61,2.2,74982.24,6,Vehicle,0
18556,33,14.8,196959.11,28,Health,0
18557,71,7.6,44306.88,27,Health,0
18558,39,7.1,175416.47,33,Health,0
18559,59,14.9,55198.81,25,Vehicle,0
18560,35,13.0,20959.96,11,Health,0
18561,64,7.1,215824.37,56,Property,0
18562,34,6.6,94880.58,36,Health,0
18563,47,1.9,35801.17,26,Health,0
18564,27,13.9,68270.3,47,Vehicle,0
18565,52,12.7,34090.57,26,Health,0
18566,75,5.0,16934.64,24,Health,0
18567,79,11.4,25537.44,1,Health,0
18568,38,11.6,32221.46,13,Health,0
18569,33,3.8,84351.38,3,Vehicle,0
18570,23,9.4,57953.35,14,Vehicle,0
18571,20,4.2,108057.43,15,Health,0
18572,58,12.0,12664.03,39,Health,0
18573,60,2.7,66840.7,49,Health,0
18574,38,10.2,172980.31,37,Health,0
18575,30,5.2,99655.37,35,Vehicle,0
18576,35,1.0,80986.58,44,Health,0
18577,75,2.3,20356.41,1,Health,0
18578,71,10.0,43777.14,44,Vehicle,0
18579,77,4.0,66212.98,3,Health,0
18580,41,9.7,66616.26,45,Health,0
18581,44,6.5,214251.2,12,Vehicle,0
18582,71,10.5,655810.247380678,33,Health,1
18583,21,7.6,37433.19,18,Health,0
18584,39,5.0,39329.0,37,Vehicle,0
18585,41,2.6,10401.94,56,Vehicle,0
18586,57,5.4,3268.25,5,Vehicle,0
18587,62,9.7,76670.46,31,Health,0
18588,27,11.2,47958.2,43,Health,0
18589,19,2.8,43232.54,25,Health,0
18590,57,10.1,242575.26,21,Vehicle,0
18591,23,3.1,101723.51,18,Property,0
18592,65,3.7,67871.92,31,Health,0
18593,35,8.2,112486.07,55,Health,0
18594,34,4.7,57054.19,56,Vehicle,0
18595,55,10.1,51913.87,24,Vehicle,0
18596,62,14.4,52626.19,31,Vehicle,0
18597,40,2.7,270285.4,2,Health,0
18598,63,8.8,160346.11,10,Vehicle,0
18599,47,13.9,77517.23,40,Vehicle,0
18600,75,3.1,39151.82,20,Vehicle,0
18601,38,5.8,337320.41,35,Vehicle,0
18602,79,2.3,27362.4,13,Vehicle,0
18603,27,9.8,51027.74,18,Property,0
18604,73,10.2,92810.6,12,Health,0
18605,60,10.1,85955.7,22,Property,0
18606,30,8.4,61157.49,49,Vehicle,0
18607,29,11.3,186225.05,12,Health,0
18608,26,1.0,35615.05,31,Health,0
18609,21,14.4,71660.26,36,Health,0
18610,56,3.7,120811.49,47,Vehicle,0
18611,41,2.3,56276.36,2,Health,0
18612,78,14.1,137136.79,31,Vehicle,0
18613,71,12.5,94596.55,26,Vehicle,0
18614,51,11.6,61112.2,41,Vehicle,0
18615,56,2.0,52787.5,59,Vehicle,0
18616,78,12.2,171834.67,41,Health,0
18617,58,9.3,224235.69,46,Health,0
18618,22,11.1,32446.9,1,Health,0
18619,32,14.7,121084.63,48,Health,0
18620,67,3.3,36070.52,30,Property,0
18621,21,7.8,98129.71459807704,88,Vehicle,1
18622,68,11.4,90703.04,51,Health,0
18623,69,6.8,163163.09146618287,99,Health,1
18624,75,1.3,70452.9,28,Health,0
18625,56,2.1,27660.98,3,Vehicle,0
18626,75,9.2,79361.21,11,Health,0
18627,25,4.6,44672.42,44,Health,0
18628,66,2.5,33044.48,19,Health,0
18629,62,5.4,38344.29,33,Vehicle,0
18630,41,3.4,16758.9,48,Health,0
18631,70,0.8,64254.55,42,Vehicle,0
18632,45,2.7,71422.93,4,Health,0
18633,72,13.3,94591.95,41,Health,0
18634,60,0.7,54861.04,40,Health,0
18635,44,11.7,25681.6,22,Health,0
18636,18,11.4,54481.55,12,Vehicle,0
18637,51,8.7,89722.1,44,Property,0
18638,34,3.5,70801.63,29,Health,0
18639,54,13.2,24762.76,35,Property,0
18640,79,7.4,55674.37,41,Property,0
18641,79,3.0,74588.21,27,Vehicle,0
18642,55,6.7,21695.46,57,Vehicle,0
18643,43,3.3,46399.12,44,Health,0
18644,74,6.0,90055.79,47,Property,0
18645,41,7.7,68848.01,49,Health,0
18646,56,5.7,42144.47,35,Vehicle,0
18647,77,10.0,58077.36,19,Health,0
18648,38,14.1,40622.74,55,Health,0
18649,47,5.5,111137.05,44,Vehicle,0
18650,64,5.7,68672.69,11,Health,0
18651,68,11.2,60607.45,33,Health,0
18652,65,8.2,31407.74,53,Property,0
18653,74,6.7,66225.48,42,Property,0
18654,30,12.3,59475.1,53,Health,0
18655,54,13.4,69912.22,20,Health,0
18656,20,9.1,5912.42,29,Property,0
18657,49,3.2,53370.36,34,Property,0
18658,52,7.3,53506.36,28,Health,0
18659,36,7.8,62365.4,23,Vehicle,0
18660,31,6.8,24651.82,46,Property,0
18661,65,4.3,63270.88,59,Health,0
18662,39,7.3,28903.48,21,Health,0
18663,34,7.0,102133.9,21,Vehicle,0
18664,76,3.5,254803.52,9,Health,0
18665,21,13.6,36742.87,51,Vehicle,0
18666,62,13.3,66543.73,30,Property,0
18667,57,11.5,79932.34,46,Health,0
18668,36,6.3,48926.29,4,Vehicle,0
18669,54,5.9,466945.95970325434,18,Vehicle,1
18670,19,10.9,52464.33,38,Health,0
18671,32,9.3,38644.21,45,Property,0
18672,19,9.2,12207.37,5,Health,0
18673,28,2.3,41269.7,23,Health,0
18674,62,9.5,167107.09,39,Vehicle,0
18675,40,13.6,159828.1,34,Health,0
18676,27,1.7,16838.81,15,Vehicle,0
18677,20,5.4,56023.36,51,Vehicle,0
18678,22,7.9,19515.36,3,Vehicle,0
18679,20,10.4,110754.37,41,Vehicle,0
18680,55,1.8,34140.47,51,Vehicle,0
18681,30,13.2,70836.12,44,Property,0
18682,59,1.1,70550.33,34,Property,0
18683,36,12.9,36577.38,41,Vehicle,0
18684,57,0.9,91668.92,1,Vehicle,0
18685,67,2.7,178631.44,11,Health,0
18686,52,12.1,19563.56,17,Health,0
18687,41,13.0,101083.38,52,Health,0
18688,41,14.7,35445.45,37,Vehicle,0
18689,34,2.2,21051.83,26,Health,0
18690,57,8.1,62702.92,29,Vehicle,0
18691,27,1.6,173858.53,32,Health,0
18692,19,2.8,34199.17,42,Vehicle,0
18693,61,3.0,290151.11,14,Health,0
18694,40,1.4,20442.36,46,Health,0
18695,23,13.4,172304.87,56,Health,0
